Number of sequences in alignment file:	93
Neff:	10.765817241777807
Alignment sequence length:	1073
|Train : Update 147000. Negative ELBO : 2639.753, BCE: 1077.414, KLD_latent: 89.578, KLD_decoder_params_norm: 1472.761, Time: 10316.30 |
|Train : Update 148000. Negative ELBO : 2606.180, BCE: 1058.084, KLD_latent: 85.205, KLD_decoder_params_norm: 1462.890, Time: 10386.17 |
|Train : Update 149000. Negative ELBO : 2650.395, BCE: 1099.089, KLD_latent: 92.831, KLD_decoder_params_norm: 1458.475, Time: 10456.16 |
|Train : Update 150000. Negative ELBO : 2608.925, BCE: 1071.439, KLD_latent: 88.751, KLD_decoder_params_norm: 1448.734, Time: 10526.03 |
|Train : Update 151000. Negative ELBO : 2628.182, BCE: 1109.858, KLD_latent: 79.307, KLD_decoder_params_norm: 1439.016, Time: 10595.91 |
|Train : Update 152000. Negative ELBO : 2588.870, BCE: 1059.385, KLD_latent: 88.783, KLD_decoder_params_norm: 1440.701, Time: 10665.85 |
|Train : Update 153000. Negative ELBO : 2582.617, BCE: 1057.599, KLD_latent: 91.596, KLD_decoder_params_norm: 1433.422, Time: 10736.78 |
|Train : Update 154000. Negative ELBO : 2563.877, BCE: 1063.476, KLD_latent: 82.123, KLD_decoder_params_norm: 1418.277, Time: 10807.14 |
|Train : Update 155000. Negative ELBO : 2521.208, BCE: 1017.752, KLD_latent: 88.922, KLD_decoder_params_norm: 1414.534, Time: 10877.14 |
|Train : Update 156000. Negative ELBO : 2552.239, BCE: 1051.470, KLD_latent: 89.649, KLD_decoder_params_norm: 1411.120, Time: 10947.04 |
|Train : Update 157000. Negative ELBO : 2563.699, BCE: 1067.207, KLD_latent: 90.630, KLD_decoder_params_norm: 1405.863, Time: 11017.11 |
|Train : Update 158000. Negative ELBO : 2516.208, BCE: 1022.963, KLD_latent: 92.989, KLD_decoder_params_norm: 1400.256, Time: 11087.07 |
|Train : Update 159000. Negative ELBO : 2531.132, BCE: 1054.540, KLD_latent: 83.801, KLD_decoder_params_norm: 1392.791, Time: 11157.14 |
|Train : Update 160000. Negative ELBO : 2568.851, BCE: 1088.674, KLD_latent: 89.052, KLD_decoder_params_norm: 1391.125, Time: 11227.09 |
|Train : Update 161000. Negative ELBO : 2543.395, BCE: 1069.855, KLD_latent: 90.403, KLD_decoder_params_norm: 1383.137, Time: 11297.76 |
|Train : Update 162000. Negative ELBO : 2535.727, BCE: 1072.448, KLD_latent: 87.335, KLD_decoder_params_norm: 1375.943, Time: 11369.31 |
|Train : Update 163000. Negative ELBO : 2553.432, BCE: 1087.525, KLD_latent: 94.349, KLD_decoder_params_norm: 1371.558, Time: 11440.77 |
|Train : Update 164000. Negative ELBO : 2506.570, BCE: 1053.067, KLD_latent: 87.339, KLD_decoder_params_norm: 1366.163, Time: 11512.43 |
|Train : Update 165000. Negative ELBO : 2497.074, BCE: 1047.872, KLD_latent: 88.499, KLD_decoder_params_norm: 1360.703, Time: 11583.28 |
|Train : Update 166000. Negative ELBO : 2494.034, BCE: 1049.402, KLD_latent: 88.582, KLD_decoder_params_norm: 1356.050, Time: 11654.53 |
|Train : Update 167000. Negative ELBO : 2500.135, BCE: 1049.663, KLD_latent: 93.385, KLD_decoder_params_norm: 1357.088, Time: 11726.01 |
|Train : Update 168000. Negative ELBO : 2525.586, BCE: 1088.351, KLD_latent: 90.271, KLD_decoder_params_norm: 1346.964, Time: 11796.51 |
|Train : Update 169000. Negative ELBO : 2525.672, BCE: 1092.412, KLD_latent: 89.175, KLD_decoder_params_norm: 1344.084, Time: 11867.84 |
|Train : Update 170000. Negative ELBO : 2667.944, BCE: 1242.543, KLD_latent: 88.983, KLD_decoder_params_norm: 1336.418, Time: 11939.63 |
|Train : Update 171000. Negative ELBO : 2506.594, BCE: 1084.885, KLD_latent: 89.194, KLD_decoder_params_norm: 1332.514, Time: 12010.98 |
|Train : Update 172000. Negative ELBO : 2483.196, BCE: 1066.125, KLD_latent: 89.802, KLD_decoder_params_norm: 1327.270, Time: 12082.39 |
|Train : Update 173000. Negative ELBO : 2479.111, BCE: 1062.174, KLD_latent: 92.408, KLD_decoder_params_norm: 1324.529, Time: 12153.75 |
|Train : Update 174000. Negative ELBO : 2461.281, BCE: 1053.555, KLD_latent: 89.950, KLD_decoder_params_norm: 1317.776, Time: 12223.89 |
|Train : Update 175000. Negative ELBO : 2486.721, BCE: 1091.231, KLD_latent: 85.685, KLD_decoder_params_norm: 1309.805, Time: 12294.02 |
|Train : Update 176000. Negative ELBO : 2448.330, BCE: 1045.852, KLD_latent: 93.081, KLD_decoder_params_norm: 1309.396, Time: 12364.21 |
|Train : Update 177000. Negative ELBO : 2473.337, BCE: 1068.268, KLD_latent: 97.464, KLD_decoder_params_norm: 1307.606, Time: 12434.30 |
